7,4,-2.75114355257E-07,-1.23800392323E-07,2.3251698E-10,2.2964717E-10
7,5,1.93765507243E-09,1.77377719872E-08,1.6792139E-10,1.7201828E-10
7,6,-3.58856860645E-07,1.51789817739E-07,8.9799183E-11,8.9575785E-11
7,7,1.09185148045E-09,2.44415707993E-08,1.3599934E-10,1.356472E-10
8,0,4.96711667324E-08,0,2.2663861E-10,0
8,1,2.33422047893E-08,5.90060493411E-08,4.063423E-10,3.9490843E-10
8,2,8.02978722615E-08,6.54175425859E-08,3.651293E-10,3.6825158E-10
8,3,-1.91877757009E-08,-8.63454445021E-08,2.9352566E-10,2.8069012E-10
8,4,-2.44600105471E-07,7.00233016934E-08,2.5244455E-10,2.6262799E-10
8,5,-2.55352403037E-08,8.91462164788E-08,2.0021311E-10,1.9479275E-10
8,6,-6.57361610961E-08,3.09238461807E-07,1.6673572E-10,1.6680807E-10
8,7,6.72811580072E-08,7.47440473633E-08,9.4505589E-11,9.5246237E-11
8,8,-1.24092493016E-07,1.20533165603E-07,1.5695393E-10,1.5769999E-10
9,0,2.76714300853E-08,0,2.2214648E-10,0
9,1,1.43387502749E-07,2.16834947618E-08,5.8335018E-10,5.5609313E-10
9,2,2.22288318564E-08,-3.22196647116E-08,4.8353378E-10,4.8392082E-10
9,3,-1.60811502143E-07,-7.42287409462E-08,4.659422E-10,4.581099E-10
9,4,-9.00179225336E-09,1.94666779475E-08,3.6909229E-10,3.663539E-10
9,5,-1.66165092924E-08,-5.41113191483E-08,2.9221604E-10,3.0036229E-10
9,6,6.26941938248E-08,2.22903525945E-07,2.2052623E-10,2.2142953E-10
9,7,-1.18366323475E-07,-9.65152667886E-08,1.8155999E-10,1.8063564E-10
9,8,1.88436022794E-07,-3.08566220421E-09,1.3135894E-10,1.3157891E-10
9,9,-4.77475386132E-08,9.66412847714E-08,1.8551471E-10,1.8432444E-10
10,0,5.26222488569E-08,0,3.0890035E-10,0
10,1,8.35115775652E-08,-1.31314331796E-07,5.2560148E-10,5.0053305E-10
10,2,-9.42413882081E-08,-5.1579165739E-08,4.4292785E-10,4.4624108E-10
10,3,-6.89895048176E-09,-1.53768828694E-07,3.7051454E-10,3.6174988E-10
10,4,-8.40764549716E-08,-7.92806255331E-08,3.1088626E-10,3.2213352E-10
10,5,-4.93395938185E-08,-5.05370221897E-08,3.2221821E-10,3.220285E-10
10,6,-3.75885236598E-08,-7.95667053872E-08,2.829416E-10,2.7566976E-10
10,7,8.11460540925E-09,-3.36629641314E-09,1.8704768E-10,1.8901334E-10
10,8,4.04927981694E-08,-9.18705975922E-08,1.8275291E-10,1.8362644E-10
10,9,1.25491334939E-07,-3.76516222392E-08,9.0465977E-11,9.0959794E-11
10,10,1.00538634409E-07,-2.4014844952E-08,1.5964045E-10,1.5956547E-10
11,0,-5.09613707522E-08,0,3.4552145E-10,0
11,1,1.51687209933E-08,-2.68604146166E-08,6.4201268E-10,6.1048276E-10
11,2,1.86309749878E-08,-9.90693862047E-08,5.7068253E-10,5.727672E-10
11,3,-3.09871239854E-08,-1.4813180426E-07,5.0157135E-10,4.9518511E-10
11,4,-3.89580205051E-08,-6.3666651198E-08,4.8810597E-10,4.9707446E-10
11,5,3.77848029452E-08,4.94736238169E-08,3.8720715E-10,3.9094668E-10
11,6,-1.18676592395E-09,3.44769584593E-08,3.4564774E-10,3.4776352E-10
11,7,4.11565188074E-09,-8.98252808977E-08,2.9198446E-10,2.9066089E-10
11,8,-5.984108413E-09,2.43989612237E-08,2.1462767E-10,2.1335842E-10
11,9,-3.14231072723E-08,4.17731829829E-08,1.948503E-10,1.952886E-10
11,10,-5.21882681927E-08,-1.83364561788E-08,1.2830605E-10,1.2848978E-10
11,11,4.60344448746E-08,-6.96662308185E-08,1.9818678E-10,1.9713732E-10
12,0,3.77252636558E-08,0,4.3588608E-10,0
12,1,-5.40654977836E-08,-4.35675748979E-08,5.4452693E-10,5.1580423E-10
12,2,1.42979642253E-08,3.20975937619E-08,5.3272875E-10,5.416809E-10
12,3,3.93995876403E-08,2.44264863505E-08,4.5756501E-10,4.4928026E-10
12,4,-6.86908127934E-08,4.15081109011E-09,3.7303817E-10,3.9051408E-10
12,5,3.0941112873E-08,7.82536279033E-09,3.3134311E-10,3.335666E-10
12,6,3.41523275208E-09,3.91765484449E-08,4.1142705E-10,4.0153046E-10
12,7,-1.86909958587E-08,3.56131849382E-08,3.3782181E-10,3.3541151E-10
12,8,-2.53769398865E-08,1.69361024629E-08,2.5681411E-10,2.587295E-10
12,9,4.22880630662E-08,2.52692598301E-08,1.6406791E-10,1.6446989E-10
12,10,-6.17619654902E-09,3.08375794212E-08,1.6918996E-10,1.6790941E-10
12,11,1.12502994122E-08,-6.37946501558E-09,6.7006102E-11,6.6840672E-11
12,12,-2.4953260739E-09,-1.117806019E-08,1.216474E-10,1.2112058E-10
13,0,4.22982206413E-08,0,4.8735174E-10,0
13,1,-5.13569699124E-08,3.90510386685E-08,5.7337833E-10,5.4235587E-10
13,2,5.59217667099E-08,-6.27337565381E-08,6.2482536E-10,6.2901869E-10
13,3,-2.19360927945E-08,9.74829362237E-08,5.338887E-10,5.2773007E-10
13,4,-3.13762599666E-09,-1.19627874492E-08,5.4039679E-10,5.4783125E-10
13,5,5.90049394905E-08,6.64975958036E-08,4.7950608E-10,4.8088793E-10
13,6,-3.59038073075E-08,-6.57280613686E-09,4.0896517E-10,4.0884469E-10
13,7,2.53002147087E-09,-6.21470822331E-09,3.9155909E-10,3.9410761E-10
13,8,-9.83150822695E-09,-1.04740222825E-08,3.5854029E-10,3.5240648E-10
13,9,2.47325771791E-08,4.52870369936E-08,2.6046428E-10,2.6319103E-10
13,10,4.1032465393E-08,-3.6812102948E-08,1.8490873E-10,1.8422246E-10
13,11,-4.43869677399E-08,-4.76507804288E-09,1.8376153E-10,1.8244164E-10
13,12,-3.12622200222E-08,8.78405809267E-08,6.1371381E-11,6.157244E-11
13,13,-6.12759553199E-08,6.85261488594E-08,1.4093183E-10,1.4043508E-10
14,0,-2.42786502921E-08,0,5.4599206E-10,0
14,1,-1.86968616381E-08,2.94747542249E-08,5.1130059E-10,4.8389874E-10
14,2,-3.67789379502E-08,-5.16779392055E-09,5.4973862E-10,5.6994964E-10
14,3,3.58875097333E-08,2.04618827833E-08,4.9957192E-10,4.9552362E-10
14,4,1.83865617792E-09,-2.26780613566E-08,4.6147419E-10,4.9345647E-10
14,5,2.87344273542E-08,-1.63882249728E-08,3.9151067E-10,3.9536505E-10
14,6,-1.94810485574E-08,2.47831272781E-09,3.971493E-10,3.806424E-10
14,7,3.75003839415E-08,-4.17291319429E-09,4.3406164E-10,4.2974545E-10
14,8,-3.50946485865E-08,-1.53515265203E-08,4.2197834E-10,4.2204868E-10
14,9,3.20284939341E-08,2.88804922064E-08,2.7047158E-10,2.6799755E-10
14,10,3.90329180008E-08,-1.44308452469E-09,2.1493467E-10,2.1309132E-10
14,11,1.53970516502E-08,-3.90548173245E-08,1.1626513E-10,1.158565E-10
14,12,8.40829163869E-09,-3.11327189117E-08,1.0883382E-10,1.0845404E-10
14,13,3.22147043964E-08,4.5189722496E-08,2.9804138E-11,2.9985311E-11
14,14,-5.18980794309E-08,-4.81506636748E-09,3.2054988E-11,3.2450504E-11
15,0,1.47910068708E-09,0,5.3683772E-10,0
15,1,1.00817268177E-08,1.09773066324E-08,5.2974731E-10,5.0086796E-10
15,2,-2.13942673775E-08,-3.08914875777E-08,6.0403581E-10,6.1012404E-10
15,3,5.21392929041E-08,1.72892926103E-08,5.8231646E-10,5.5913415E-10
15,4,-4.08150084078E-08,6.50174707794E-09,5.2298193E-10,5.3982246E-10
15,5,1.24935723108E-08,8.08375563996E-09,5.5310203E-10,5.5318757E-10
15,6,3.31211643896E-08,-3.68246004304E-08,4.6497321E-10,4.7095028E-10
15,7,5.96210699259E-08,5.31841171879E-09,4.1280301E-10,4.1673871E-10
15,8,-3.22428691498E-08,2.21523579587E-08,4.1946092E-10,4.1393325E-10
15,9,1.28788268085E-08,3.75629820829E-08,3.8464822E-10,3.8605019E-10
15,10,1.04688722521E-08,1.47222147015E-08,2.9362674E-10,2.9535457E-10
15,11,-1.11675061934E-09,1.80996198432E-08,1.9651296E-10,1.9498687E-10
15,12,-3.23962134415E-08,1.55243104746E-08,9.8639991E-11,9.8725357E-11
15,13,-2.83933019117E-08,-4.22066791103E-09,1.2015236E-10,1.196938E-10
15,14,5.1916885933E-09,-2.43752739666E-08,3.1187284E-11,3.1381782E-11
15,15,-1.90930538322E-08,-4.71139421558E-09,4.8306488E-11,4.7133713E-11
16,0,-3.15322986722E-09,0,5.3130421E-10,0
16,1,2.58360856231E-08,3.25447560859E-08,5.2980947E-10,5.0249031E-10
16,2,-2.33671404512E-08,2.88799363439E-08,5.1389747E-10,5.4074935E-10
16,3,-3.36019429391E-08,-2.2041898801E-08,4.848548E-10,4.8575056E-10
16,4,4.02316284314E-08,4.83837716909E-08,5.308507E-10,5.6684012E-10
16,5,-1.29501939245E-08,-3.19458578129E-09,5.0235685E-10,4.9883081E-10
16,6,1.40239252323E-08,-3.50760208303E-08,4.3608217E-10,4.2561981E-10
16,7,-7.08412635136E-09,-8.81581561131E-09,4.1560133E-10,4.1334452E-10
16,8,-2.09018868094E-08,5.0052739053E-09,4.6375155E-10,4.6442894E-10
16,9,-2.18588720643E-08,-3.95012419994E-08,4.2203404E-10,4.2207754E-10
16,10,-1.17529900814E-08,1.14211582961E-08,3.3663249E-10,3.3627437E-10
16,11,1.87574042592E-08,-3.03161919925E-09,1.7642883E-10,1.770655E-10
16,12,1.95400194038E-08,6.66983574071E-09,1.2893049E-10,1.2847491E-10
16,13,1.38196369576E-08,1.02778499508E-09,4.9645374E-11,4.9771036E-11
16,14,-1.93182168856E-08,-3.86174893776E-08,3.173313E-11,3.212418E-11
16,15,-1.45149060142E-08,-3.27443078739E-08,3.881459E-11,3.9089765E-11
16,16,-3.79671710746E-08,3.02155372655E-09,1.7759112E-10,1.7693092E-10
17,0,1.97605066395E-08,0,4.5595926E-10,0
17,1,-2.54177575118E-08,-3.06630529689E-08,6.1168597E-10,6.0590338E-10
17,2,-1.95988656721E-08,6.4926589341E-09,5.0202766E-10,5.1481373E-10
17,3,5.64123066224E-09,6.78327095529E-09,6.3292562E-10,5.9927568E-10
17,4,7.07457075637E-09,2.49437600834E-08,5.020681E-10,5.291386E-10
17,5,-1.54987006052E-08,6.60021551851E-09,5.6101689E-10,5.507022E-10
17,6,-1.18194012847E-08,-2.89770975177E-08,5.4939081E-10,5.4334128E-10
17,7,2.42149702381E-08,-4.22222973697E-09,4.5746637E-10,4.5401208E-10
17,8,3.88442097559E-08,3.58904095943E-09,4.351179E-10,4.2576205E-10
17,9,3.81356493231E-09,-2.81466943714E-08,4.1146573E-10,4.1119523E-10
17,10,-3.88216085542E-09,1.81328176508E-08,3.9641987E-10,4.0000371E-10
17,11,-1.57356600363E-08,1.06560649404E-08,2.9773487E-10,2.9741388E-10
17,12,2.88013010655E-08,2.03450136084E-08,1.4784485E-10,1.4706358E-10
17,13,1.65503425731E-08,2.04667531435E-08,1.1998713E-10,1.195542E-10
17,14,-1.41983872649E-08,1.14948025244E-08,4.9034053E-11,5.0069006E-11
17,15,5.42100361657E-09,5.32610369811E-09,4.5617974E-11,4.4691651E-11
17,16,-3.01992205043E-08,3.65331918531E-09,7.1252579E-11,7.0742716E-11
17,17,-3.43086856041E-08,-1.98523455381E-08,2.0333152E-10,2.0282665E-10
18,0,5.08691038332E-09,0,4.678923E-10,0
18,1,7.21098449649E-09,-3.88714473013E-08,5.2798106E-10,5.0885673E-10
18,2,1.40631771205E-08,1.00093396253E-08,5.0681599E-10,5.4650317E-10
18,3,-5.07232520873E-09,-4.90865931335E-09,5.4681971E-10,5.4400738E-10
18,4,5.48759308217E-08,-1.3526711772E-09,4.9090676E-10,5.2102762E-10
18,5,5.48710485555E-09,2.64338629459E-08,5.8920322E-10,5.8703487E-10
18,6,1.46570755271E-08,-1.36438019951E-08,5.2538248E-10,5.1113456E-10
18,7,6.75812328417E-09,6.88577494235E-09,4.5391343E-10,4.4506212E-10
18,8,3.07619845144E-08,4.17827734107E-09,4.525015E-10,4.5442385E-10
18,9,-1.8847060188E-08,3.68302736953E-08,4.4309926E-10,4.4072646E-10
18,10,5.27535358934E-09,-4.66091535881E-09,4.3962755E-10,4.3706812E-10
18,11,-7.2962851896E-09,1.9521520802E-09,3.0269058E-10,3.0532107E-10
18,12,-2.97449412422E-08,-1.64497878395E-08,1.7926913E-10,1.7863254E-10
18,13,-6.27919717152E-09,-3.48383939938E-08,6.2153473E-11,6.2044245E-11
18,14,-8.1560533641E-09,-1.28636585027E-08,4.5358449E-11,4.6080793E-11
18,15,-4.05003412879E-08,-2.02684998021E-08,7.5716039E-11,7.6852783E-11
18,16,1.04141042028E-08,6.61468817624E-09,1.5974982E-10,1.5840268E-10
18,17,3.58771586841E-09,4.48065587564E-09,1.0867064E-10,1.0857707E-10
18,18,3.12351953717E-09,-1.09906032543E-08,2.8770747E-10,2.8596208E-10
19,0,-3.25780965394E-09,0,3.9880617E-10,0
19,1,-7.59903885319E-09,1.26835472605E-09,5.5285072E-10,5.5819254E-10
19,2,3.53541528655E-08,-1.31346303514E-09,5.3996618E-10,5.6700245E-10
19,3,-9.74103607309E-09,1.50662259043E-09,5.7760045E-10,5.4562054E-10
19,4,1.57039009057E-08,-7.61677383811E-09,5.5266991E-10,5.9527084E-10
19,5,1.09629213379E-08,2.83172176438E-08,5.472513E-10,5.2424864E-10
19,6,-4.08745178658E-09,1.86219430719E-08,5.4648203E-10,5.3804795E-10
19,7,4.78275337044E-09,-7.172834559E-09,5.5134865E-10,5.4439979E-10
19,8,2.9490836428E-08,-9.93037002883E-09,4.4281042E-10,4.2972762E-10
19,9,3.07961427159E-09,6.94110477214E-09,4.1895916E-10,4.1630624E-10
19,10,-3.38415069043E-08,-7.37981767136E-09,4.159069E-10,4.1338509E-10
19,11,1.60443652916E-08,9.96673453483E-09,3.6350417E-10,3.6418173E-10
19,12,-2.47106581581E-09,9.16852310642E-09,2.6437342E-10,2.6193982E-10
19,13,-7.4471737998E-09,-2.82584466742E-08,1.3571784E-10,1.3572279E-10
19,14,-4.70502589215E-09,-1.29526697983E-08,6.0064446E-11,6.001648E-11
19,15,-1.76580549771E-08,-1.40350990039E-08,6.9036188E-11,6.7819564E-11
19,16,-2.16950096188E-08,-7.24534721567E-09,1.2086256E-10,1.209964E-10
19,17,2.90444936079E-08,-1.5345653107E-08,1.7867126E-10,1.7929347E-10
19,18,3.48382199593E-08,-9.54146344917E-09,1.1549444E-10,1.1520432E-10
19,19,-2.5734934943E-09,4.83151822363E-09,2.9444927E-10,2.9634084E-10
20,0,2.22384610651E-08,0,4.6908617E-10,0
20,1,5.16303125218E-09,6.69626726966E-09,4.546509E-10,4.4522409E-10
20,2,1.98831128238E-08,1.75183843257E-08,5.3799405E-10,5.7729565E-10
20,3,-3.62601436785E-09,3.79590724141E-08,5.2764671E-10,5.2364203E-10
20,4,2.42238118652E-09,-2.11057611874E-08,5.3778329E-10,5.7080135E-10
20,5,-1.07042562564E-08,-7.71860083169E-09,5.5963913E-10,5.506623E-10
20,6,1.1047483757E-08,-2.17720365898E-09,5.8502067E-10,5.6422287E-10
20,7,-2.10090282728E-08,-2.23491503969E-11,5.4119158E-10,5.2526828E-10
20,8,4.42419185637E-09,1.83035804593E-09,4.4722111E-10,4.4959414E-10
20,9,1.78846216942E-08,-6.63940865358E-09,4.4435385E-10,4.47725E-10
20,10,-3.25394919988E-08,-5.12308873621E-09,4.3477963E-10,4.3629438E-10
20,11,1.38992707697E-08,-1.87706454942E-08,3.782438E-10,3.8409415E-10
20,12,-6.3575060075E-09,1.80260853103E-08,2.8133033E-10,2.7918368E-10
20,13,2.75222725997E-08,6.90887077588E-09,9.9129615E-11,9.8552906E-11
20,14,1.15841169405E-08,-1.43176160143E-08,8.9023003E-11,9.079119E-11
20,15,-2.60130744291E-08,-7.84379672413E-10,9.8594967E-11,1.0072429E-10
20,16,-1.24137147118E-08,-2.77500443628E-10,1.923079E-10,1.9182381E-10
20,17,4.3690966796E-09,-1.37420446198E-08,1.9107891E-10,1.8937308E-10
20,18,1.51842883022E-08,-8.08429903142E-10,2.5237894E-10,2.508366E-10
20,19,-3.14942002852E-09,1.06505202245E-08,1.7603753E-10,1.7721403E-10
20,20,4.01448327968E-09,-1.20450644785E-08,3.6744902E-10,3.6712141E-10
21,0,5.87820252575E-09,0,3.5059239E-10,0
21,1,-1.61000670141E-08,2.84359400791E-08,5.5788514E-10,5.7242322E-10
21,2,-6.54460482558E-09,3.78474868508E-09,4.7278653E-10,5.1015036E-10
21,3,1.9549199526E-08,2.26286963716E-08,6.2401293E-10,5.8774631E-10
21,4,-5.76604339239E-09,1.94493782631E-08,4.6551912E-10,5.0884469E-10
21,5,2.58856303016E-09,1.70850368669E-09,6.0228094E-10,5.6420606E-10
21,6,-1.40168810589E-08,-2.73814826381E-12,4.8546483E-10,4.7785557E-10
21,7,-8.64357168475E-09,4.42612277119E-09,5.2627825E-10,5.1313235E-10
21,8,-1.70477278237E-08,1.5071119263E-09,4.7808382E-10,4.6269297E-10
21,9,1.64489062394E-08,8.30113196365E-09,4.02036E-10,3.9977144E-10
21,10,-1.09928976409E-08,-1.46913794684E-09,3.5476361E-10,3.5131278E-10
21,11,6.99300364214E-09,-3.53590565124E-08,3.4524249E-10,3.4473749E-10
21,12,-3.19300109594E-09,1.45786917947E-08,2.9912612E-10,2.9819216E-10
21,13,-1.8985452459E-08,1.40514791436E-08,1.673329E-10,1.6886633E-10
21,14,2.03580785674E-08,7.5577246284E-09,1.2151988E-10,1.2078084E-10
21,15,1.75530220278E-08,1.04533886832E-08,1.1000758E-10,1.1061503E-10
21,16,7.86969109367E-09,-6.56089715279E-09,1.4373524E-10,1.4571655E-10
21,17,-6.99484489981E-09,-7.36064901147E-09,1.9645139E-10,1.9755939E-10
21,18,2.59643291521E-08,-1.1156080613E-08,2.0785335E-10,2.0599439E-10
21,19,-2.7374163641E-08,1.63958190052E-08,2.3937699E-10,2.4278605E-10
21,20,-2.68682473584E-08,1.62086057168E-08,1.5204607E-10,1.5340995E-10
21,21,8.30374873932E-09,-3.75546121742E-09,3.1118611E-10,3.1332759E-10
22,0,-1.13735124259E-08,0,4.5271689E-10,0
22,1,1.62309865679E-08,-3.77303475153E-09,4.4816671E-10,4.6414285E-10
22,2,-2.64090261387E-08,-2.10832402428E-09,4.9987346E-10,5.4495776E-10
22,3,1.1658001654E-08,1.06764617222E-08,5.562975E-10,5.2846686E-10
22,4,-2.70979141451E-09,1.74980820565E-08,4.897519E-10,5.1843683E-10
22,5,-1.8645262501E-09,7.44718166476E-10,5.7068361E-10,5.5918214E-10
22,6,9.64390704406E-09,-6.37316743908E-09,5.3651794E-10,5.0216658E-10
22,7,1.59715981795E-08,4.39600942993E-09,5.6188778E-10,5.3678725E-10
22,8,-2.35157426998E-08,4.83673695086E-09,4.606491E-10,4.5602667E-10
22,9,8.29435796737E-09,8.73382159986E-09,4.0822346E-10,4.0610098E-10
22,10,6.00704037701E-09,2.21854121109E-08,3.8105379E-10,3.803939E-10
22,11,-4.96078301539E-09,-1.78822672474E-08,3.4410169E-10,3.5294536E-10
22,12,2.13502315463E-09,-7.96120522503E-09,3.1541267E-10,3.1217179E-10
22,13,-1.72631843979E-08,1.97026896892E-08,1.4739828E-10,1.4601759E-10
22,14,1.09297133018E-08,8.25280905301E-09,1.6426847E-10,1.6636185E-10
22,15,2.58410840629E-08,4.60172998318E-09,1.6710367E-10,1.6961732E-10
22,16,1.41258558921E-10,-7.182380053E-09,1.974885E-10,1.9635177E-10
22,17,8.89294096846E-09,-1.45618348246E-08,1.9835046E-10,1.9847279E-10
22,18,1.05047447464E-08,-1.64271275481E-08,2.687244E-10,2.6730387E-10
22,19,1.41305509124E-08,-3.84537168599E-09,2.603671E-10,2.6132247E-10
22,20,-1.67617655441E-08,1.99561513321E-08,2.7972225E-10,2.8138914E-10
22,21,-2.50948756455E-08,2.36151346133E-08,2.1540411E-10,2.1512444E-10
22,22,-9.59596694809E-09,2.49861413883E-09,3.473472E-10,3.4757019E-10
23,0,-2.26201075082E-08,0,2.9480935E-10,0
23,1,1.10870239758E-08,1.6137915153E-08,5.3601441E-10,5.6265501E-10
23,2,-1.35191027779E-08,-5.01411714852E-09,4.9385534E-10,5.2991308E-10
23,3,-2.45128011445E-08,-1.60570438998E-08,6.2788623E-10,5.8835206E-10
23,4,-2.39887874558E-08,7.31536362289E-09,5.0216874E-10,5.2927339E-10
23,5,7.99636624146E-10,-1.6144974141E-10,6.0907596E-10,5.8043612E-10
23,6,-1.26082781309E-08,1.61308155632E-08,5.2723151E-10,5.1808263E-10
23,7,-8.04132133762E-09,-1.11647197494E-09,5.4678825E-10,5.4279255E-10
23,8,7.53785326469E-09,-3.2967992522E-10,4.8842726E-10,4.7575674E-10
23,9,2.5505325495E-09,-1.28071525548E-08,4.5876191E-10,4.5974242E-10
23,10,1.65167929134E-08,-1.85239620853E-09,3.8065985E-10,3.8082267E-10
23,11,9.42656822725E-09,1.52386181583E-08,3.3610949E-10,3.346407E-10
23,12,1.63632625535E-08,-1.24098327824E-08,3.1639248E-10,3.1693173E-10
23,13,-1.15107832808E-08,-4.84279171627E-09,2.2011465E-10,2.2102218E-10
23,14,6.75321602206E-09,-1.82899962212E-09,1.8754561E-10,1.846304E-10
23,15,1.8689804286E-08,-3.60523754481E-09,2.0628922E-10,2.0771748E-10
23,16,6.13840121864E-09,1.10362707266E-08,2.1185393E-10,2.1358601E-10
23,17,-5.5372102391E-09,-1.2845906046E-08,1.8995489E-10,1.9058956E-10
23,18,8.43361263813E-09,-1.49115921605E-08,2.313484E-10,2.3021809E-10
23,19,-5.20848228342E-09,1.07789593943E-08,2.7503078E-10,2.7391829E-10
23,20,8.60434396837E-09,-5.34641639372E-09,2.5517059E-10,2.549522E-10
23,21,1.54578189867E-08,1.15333325358E-08,2.5579128E-10,2.5841704E-10
23,22,-1.78417206471E-08,4.33092348903E-09,1.8195818E-10,1.8168066E-10
23,23,2.85393980111E-09,-1.1323294597E-08,3.2366775E-10,3.2035201E-10
24,0,7.63657386411E-10,0,3.8136438E-10,0
24,1,-3.14943681427E-09,-1.77191190396E-09,4.4952435E-10,4.6564663E-10
24,2,1.38595572093E-09,1.711040664E-08,4.9698743E-10,5.3733346E-10
24,3,-4.76406913528E-09,-9.42329378125E-09,5.7527035E-10,5.353477E-10
24,4,6.05108036341E-09,5.49769910191E-09,5.1603145E-10,5.4482882E-10
24,5,-7.2947904748E-09,-2.13826490504E-08,6.0276505E-10,5.8306897E-10
24,6,4.54210367535E-09,1.85596665318E-09,5.533675E-10,5.2086465E-10
24,7,-6.14244489298E-09,4.70081667951E-09,5.9380029E-10,5.7453563E-10
24,8,1.54822444425E-08,-4.34472097787E-09,5.1023082E-10,5.0915077E-10
24,9,-9.76623425797E-09,-1.6275513762E-08,4.7164113E-10,4.6419575E-10
24,10,1.08934628974E-08,2.09168783608E-08,4.005692E-10,4.0575379E-10
24,11,1.45280775337E-08,1.87398018797E-08,3.6314042E-10,3.7201592E-10
24,12,1.18970310717E-08,-6.2293309815E-09,3.1825668E-10,3.15344E-10
24,13,-2.89676673058E-09,3.13251295024E-09,2.2264596E-10,2.2042774E-10
24,14,-2.00006558603E-08,-1.87249636821E-09,2.3000815E-10,2.2975245E-10
24,15,6.10396350698E-09,-1.58957680563E-08,2.4687427E-10,2.5026811E-10
24,16,8.88750753375E-09,2.96492703352E-09,2.7346196E-10,2.7111592E-10
24,17,-1.19629964611E-08,-5.82074593955E-09,2.4121161E-10,2.4568315E-10
24,18,-6.52630641555E-10,-1.01332355837E-08,2.5613741E-10,2.563817E-10
24,19,-4.38896550264E-09,-8.14552569977E-09,2.6869855E-10,2.6933866E-10
24,20,-5.17551981851E-09,8.90354942378E-09,3.0774135E-10,3.0731902E-10
24,21,6.03436755046E-09,1.40116090741E-08,3.0169236E-10,3.030946E-10
24,22,3.93640283055E-09,-4.28327655754E-09,2.8056434E-10,2.8120913E-10
24,23,-6.1428347955E-09,-8.692679021E-09,2.3952312E-10,2.3461116E-10
24,24,1.23903921309E-08,-3.75059286959E-09,3.3371817E-10,3.2963416E-10
25,0,3.21309208115E-09,0,3.7927918E-10,0
25,1,6.89649208567E-09,-7.995518294E-09,5.3690337E-10,5.5209482E-10
25,2,2.19498139173E-08,9.01370249111E-09,5.0463624E-10,5.4364451E-10
25,3,-1.17774931587E-08,-1.26719024392E-08,6.1854531E-10,5.9066183E-10
25,4,9.4254362892E-09,6.84937199311E-10,5.2663937E-10,5.4916149E-10
25,5,-1.00497487339E-08,-9.2212239967E-10,6.3546675E-10,6.1226294E-10
25,6,1.66832871654E-08,4.30583576199E-10,5.4704369E-10,5.274283E-10
25,7,7.71426681671E-09,-4.11703290425E-09,6.0442484E-10,5.964433E-10
25,8,3.1565194415E-09,-7.81960217669E-10,5.1464486E-10,4.9721176E-10
25,9,-2.99385350515E-08,2.12695473199E-08,5.0953208E-10,5.0756278E-10
25,10,8.81931818034E-09,-4.18041586166E-09,4.3736351E-10,4.4329758E-10
25,11,1.2340148568E-09,1.08069128123E-08,3.674214E-10,3.6469278E-10
25,12,-7.65146786755E-09,1.1747374286E-08,3.1265854E-10,3.1363434E-10
