# gravity_harmonics_source_metadata_v1
# source_model: LP165P (Moon, degree/order 165x165)
# reference_radius_m: 1738000.0
# gm_m3s2: 4.90280105600000e12
# normalization: fully_normalized
# citation: Konopliv, A.S., Asmar, S.W., Carranza, E., Sjogren, W.L., Yuan, D.N. (2001), "Recent gravity models as a result of the lunar prospector mission," Icarus, 150, 1-18, doi:10.1006/icar.2000.6573.
# origin: GMAT R2022a data/gravity/luna/LP165P.cof POTFIELD header line ("POTFIELD165165 0 4.90280105600000e+12 1.73800000000000e+06"); coefficient values below verified byte-for-byte against this file's RECOEF rows.
degree,order,C,S
0, 0, 0.0,0.0
1,0,0.0,0.0
1,1,0.0,0.0
2,0,-9.08901807506e-05,0.0
2,1,-2.72203236159e-09,-7.57518292083e-10
2,2,3.46354993722e-05,1.67294905383e-08
3,0,-3.2035914003e-06,0.0
3,1,2.63274401218e-05,5.46436308982e-06
3,2,1.41881793294e-05,4.89203650048e-06
3,3,1.22860589447e-05,-1.78544808164e-06
4,0,3.19730957172e-06,0.0
4,1,-5.99660183015e-06,1.66193451947e-06
4,2,-7.08180692697e-06,-6.78362717269e-06
4,3,-1.36229833813e-06,-1.34434722871e-05
4,4,-6.02577873583e-06,3.93963719538e-06
5,0,-2.15703820682e-07,0.0
5,1,-1.01919565376e-06,-4.10925415073e-06
5,2,4.37660811497e-06,1.08409976988e-06
5,3,4.49776787595e-07,8.70084120862e-06
5,4,2.78342413603e-06,5.9388023933e-08
5,5,3.11962589377e-06,-2.76096627196e-06
6,0,3.76578061866e-06,0.0
6,1,1.53198439389e-06,-2.57660063976e-06
6,2,-4.35221812323e-06,-2.18744801522e-06
6,3,-3.2700516346e-06,-3.46914302843e-06
6,4,3.69782185786e-07,-4.0688106563e-06
6,5,1.40447461835e-06,-1.03317018897e-05
6,6,-4.70430108546e-06,7.23600881351e-06
7,0,5.62221178728e-06,0.0
7,1,7.55225923445e-06,-1.29652220233e-07
7,2,-6.6319483616e-07,2.38478906716e-06
7,3,5.82678799477e-07,2.3557722607e-06
7,4,-9.2662653013e-07,7.91573654661e-07
7,5,-2.7194779737e-07,1.12687787884e-06
7,6,-9.92885724133999e-07,1.10795486684e-06
7,7,-1.78846608865e-06,-1.61650710716e-06
8,0,2.34649968012e-06,0.0
8,1,-6.08898121792e-08,1.11254486148e-06
8,2,2.99477787799e-06,1.92583247584e-06
8,3,-1.88001218115e-06,9.5358255051e-07
8,4,3.37351972159e-06,-4.56056539569e-07
8,5,-1.12527271732e-06,2.92571495319e-06
8,6,-1.54330144128e-06,-2.24818427111e-06
8,7,-1.59146518001e-06,3.22209097255e-06
8,8,-2.53069725912e-06,2.14062002356e-06
9,0,-3.55503382956e-06,0.0
9,1,1.98042567346e-06,7.89637203083e-08
9,2,1.99102832482e-06,-1.44922114413e-06
9,3,-2.01862123989e-06,2.23405735036e-06
9,4,-1.89593435883e-06,-1.38506450205e-06
9,5,-1.48456905375e-06,-3.69932430318e-06
9,6,-2.27819988888e-06,-3.07152733434e-06
9,7,-4.06670100794e-06,1.11243801533e-07
9,8,-1.24179221195e-06,-2.12897536378e-06
9,9,-8.97292665136e-07,2.4579732741e-06
10,0,-9.31140733266e-07,0.0
10,1,8.16065299107e-07,-9.87254265405999e-07
10,2,2.41161683223e-07,-2.69373105755e-07
10,3,3.96561395009e-07,7.64482048093e-07
10,4,-3.57128958148e-06,1.54513294724e-06
10,5,7.25895150091e-07,-3.68651602993e-07
10,6,-1.95949635729e-07,-1.81904041042e-06
10,7,-3.83846607353e-06,-8.05290237315e-07
10,8,-3.4110179729e-06,2.58253419811e-06
10,9,-4.78578313807e-06,-1.2252439468e-07
10,10,9.23892901638e-07,-1.70212857405e-06
11,0,-9.75331816737999e-07,0.0
11,1,-1.20379965208e-07,6.17326666727e-07
11,2,7.42622610946e-07,-1.94268616733e-06
11,3,4.25722070997e-07,7.90962992176e-07
11,4,-9.53967643443e-07,2.13097112469e-06
11,5,1.52491349291e-07,2.5614920607e-06
11,6,4.86521468167e-07,-1.35911633355e-06
11,7,-7.13997051072e-08,-3.1627003132e-06
11,8,-2.23313453844e-06,-4.71314278416e-07
11,9,-2.43526007803e-06,4.90420954597e-07
11,10,-4.70693285442e-06,-1.47309926788e-07
11,11,-2.88998206386e-06,-1.74075254234e-06
12,0,-1.9373983442e-06,0.0
12,1,-5.84028132897e-07,1.60080341535e-06
12,2,-1.55975690725e-07,1.50749247318e-06
12,3,8.17623297829e-07,-4.01658632274e-06
12,4,9.20010565475e-07,-5.11684036237e-07
12,5,-1.61329157674e-07,8.52711076897e-07
12,6,8.66382695783e-07,6.9623757769e-07
12,7,2.17771987646e-06,-8.59420497801e-07
12,8,4.64482252287e-07,-1.93126686899e-06
12,9,-1.27569970906e-06,1.09926456992e-06
12,10,-3.05183260909e-06,-1.40786733381e-06
12,11,-8.82018595378e-07,-2.93868359732e-07
12,12,3.241211015e-07,1.22066277171e-06
13,0,2.72114156142e-07,0.0
13,1,1.12437462763e-06,-1.05212081549e-07
13,2,-3.52502306947e-06,5.10279404379e-07
13,3,-3.150182721e-07,-1.47972366033e-06
13,4,8.32667697523e-07,-6.89240300405e-07
13,5,-1.33754758346e-06,1.31429866575e-06
13,6,1.32637762687e-07,1.55264919856e-06
13,7,1.35506059654e-07,-9.77691426617999e-07
13,8,-3.35033677886e-07,-1.48514665643e-06
13,9,-2.9075861709e-07,3.89981589897e-07
13,10,-6.12186343054e-07,5.60035571398e-07
13,11,-1.25845435638e-06,4.40101250028e-07
13,12,-7.41975051652e-07,-1.59831273326e-06
13,13,2.4732661543e-06,-2.64562544123e-06
14,0,3.24072670095e-07,0.0
14,1,6.60588615393e-07,-6.10208011556e-07
14,2,5.23712914179e-07,3.89359953542e-07
14,3,6.76155598302e-07,2.69900237041e-08
14,4,-4.05580584034e-07,-2.58797414556e-06
14,5,-8.82015919992e-07,-1.15268406689e-07
14,6,-5.16893525878e-07,1.49386489943e-06
14,7,-6.69806257125e-07,8.74940607147e-07
14,8,2.05641663316e-08,8.92016320759e-07
14,9,1.74165382686e-07,-1.21328025301e-06
14,10,-6.611552322e-07,5.55823027433e-07
14,11,-2.18045321911e-06,1.76562602461e-06
14,12,-1.52871232261e-06,-4.68688574451e-07
14,13,-1.16187131926e-07,-9.51251855155e-07
14,14,-5.99334242215e-07,1.08540565906e-06
15,0,-5.30006861622e-08,0.0
15,1,-7.72023788677e-07,3.4168252171e-07
15,2,-1.7340876923e-07,7.1075318758e-07
15,3,-1.32802473008e-06,-7.07222488385e-07
15,4,-1.12288025473e-06,-1.28753069079e-06
15,5,-1.57820229134e-07,-7.71738098158e-07
15,6,5.01670230912e-08,-3.32297540798e-07
15,7,1.15540072818e-06,1.85223540819e-06
15,8,1.49503052999e-06,2.24359493226e-06
15,9,1.0206019451e-07,-1.55145928892e-06
15,10,-2.73373096839e-07,-5.14611263466e-08
15,11,-1.47052707093e-06,-1.34784596597e-06
15,12,-1.31595804446e-06,-3.39781742833e-07
15,13,-3.41572478222e-07,3.0402555126e-07
15,14,6.41252970941e-07,5.48151825372e-07
15,15,5.484614417e-07,7.0101269955e-07
16,0,4.0911715382e-07,0.0
16,1,-9.73073633424e-08,8.76017497692e-07
16,2,1.64980309415e-06,3.44792381494e-08
16,3,-1.02854375736e-07,4.27905445951e-07
16,4,4.75988626569e-07,4.78459472411e-07
16,5,9.32781590622999e-07,-5.27812582153e-07
16,6,1.0388155659e-06,-1.02339121782e-06
16,7,-3.50981864627e-07,-7.32958567915e-07
16,8,-1.20964772421e-07,3.06178135622e-08
16,9,-1.02487869272e-06,-1.17531355142e-06
16,10,2.04106898231e-07,5.73883276816e-07
16,11,4.35358821412e-08,1.14269750615e-06
16,12,-1.37042753675e-06,7.98112357649e-07
16,13,-7.51545543878e-07,-1.58298777304e-07
16,14,-6.98553003473e-07,-3.95160797297e-08
16,15,-2.72591696202e-07,-1.05594492888e-06
16,16,-9.0909196696e-07,-7.86256659406e-07
17,0,-1.05460917691e-06,0.0
17,1,8.00165510323e-07,8.78256613537999e-08
17,2,-1.71200793803e-07,-1.04462539533e-06
17,3,-2.17100377277e-07,-5.31872889925e-07
17,4,1.1602943018e-06,2.2080469942e-06
17,5,3.98713522171e-07,-8.54656030397e-07
17,6,6.10024936718e-07,-1.49504662231e-06
17,7,-1.62534193685e-06,-1.10751629798e-06
17,8,-2.11835167266e-07,-1.51897482266e-07
17,9,5.29462922597e-07,1.56093133917e-06
17,10,7.20773779902e-07,8.85894439852e-07
17,11,9.7788838976e-07,-6.31705673923e-07
17,12,4.57842314765e-07,5.00476191736e-08
17,13,1.52658005947e-07,-3.42210873715e-07
17,14,9.39002987952e-07,1.43145821466e-07
17,15,-7.39852370693e-08,1.44297235386e-08
17,16,-2.77965858433e-07,-2.12479214722e-07
17,17,-4.02697392548e-07,1.35232727247e-06
18,0,-3.84556072466e-07,0.0
18,1,1.92698545018e-07,-5.71666798928e-08
18,2,-4.15180399759e-07,-7.26405832363e-07
18,3,8.78823406659e-07,5.81045803447e-07
18,4,-8.00249351927e-07,1.14686463271e-06
18,5,-3.24610350384e-07,-2.85869615067e-08
18,6,-1.76257611147e-06,9.77978036133999e-07
18,7,-1.42887795944e-07,-8.13254662814e-07
18,8,6.67862005412e-07,-2.27099468046e-07
18,9,5.7812417342e-07,-1.08614317151e-06
18,10,1.62601678102e-07,-6.41337761315e-07
18,11,1.19019074341e-07,-1.44499069921e-06
18,12,1.16223847358e-06,4.62065256448e-07
18,13,-7.02535472921e-07,-2.5650784502e-07
18,14,-1.81787660389e-07,-6.25249602359e-07
18,15,-8.72260663148e-08,-8.55218652609e-07
18,16,8.72474750742e-07,-9.75156512822e-07
18,17,1.08159495858e-06,-4.33223796539e-07
18,18,-1.37395720593e-07,-1.68667494891e-07
19,0,-1.96643580186e-08,0.0
19,1,-4.9629281047e-07,1.91753972747e-07
19,2,3.65128618754e-07,-3.67386897685e-07
19,3,-8.2498860328e-07,9.88546829932e-07
19,4,-8.33145606652e-07,-1.03753232606e-06
19,5,-3.71426737004e-08,1.32475695854e-06
19,6,-3.67986354307e-08,3.34006500282e-07
19,7,1.11246247096e-06,3.53815359043e-07
19,8,5.10451508776e-07,5.19252697087e-07
19,9,-1.24192903218e-07,6.80451288475e-08
19,10,-7.51831003795e-07,2.78298297535e-07
19,11,1.5769779037e-07,-1.51229430027e-07
19,12,1.01053203704e-07,-2.53921855664e-07
19,13,3.23677883763e-07,2.24105746846e-06
19,14,-5.10629532752e-07,9.10301929827e-07
19,15,2.70778669273e-07,-8.20814953935e-07
19,16,-9.93880061716e-09,5.42887448065e-07
19,17,-9.24982146387e-07,-1.06155121117e-06
19,18,1.29508730026e-06,-1.80849098695e-07
19,19,4.72071666312e-07,3.1933012838e-07
20,0,5.28715662577e-07,0.0
20,1,3.89444879154e-08,-4.92466215167e-07
20,2,5.32078139389e-07,-9.72434392505e-08
20,3,4.79567498921e-07,-1.01386273906e-07
20,4,7.91142688965e-07,-5.82642248842e-07
20,5,1.03247594964e-07,-4.80232271871e-07
20,6,-4.96770246145e-07,6.15699317897e-07
20,7,-5.91733694265e-07,-5.44018610628e-07
20,8,4.39400545453e-07,7.44062364973e-08
20,9,-8.74015554343e-08,4.5618337491e-07
20,10,2.36363239567e-07,-3.57774984043e-07
20,11,1.07849841324e-07,6.72450408665e-07
20,12,4.23815293827e-08,-9.97954273877e-07
20,13,7.64964693302e-07,6.51006309145e-07
20,14,2.53242838359e-07,-1.19606433402e-07
20,15,-1.5140371583e-07,-3.48714333868e-07
20,16,8.95833329966e-07,5.27525018646e-07
20,17,9.62588339765e-07,-1.24707624883e-06
20,18,5.33436043118e-07,-6.46236659658e-07
20,19,-2.96078807107e-07,5.6257909241e-07
20,20,2.89171406037e-08,-3.84505895118e-07
21,0,-9.24278165776e-08,0.0
21,1,-1.94353559185e-07,4.96771190235e-07
21,2,-1.45477667126e-06,-1.64662961273e-07
21,3,5.48683717354e-07,-8.91347598622e-07
21,4,-5.61431916287e-07,5.4221775207e-07
21,5,1.00693532103e-07,2.38473698032e-07
21,6,-5.89740947192e-08,-1.68157241791e-07
21,7,-1.63607562617e-07,2.82002229821e-07
21,8,-7.56795192823e-07,-3.05925442024e-07
21,9,-1.21952945319e-07,-4.67085394755e-07
21,10,3.93525991805e-08,-3.74367732355e-07
21,11,-1.32481498716e-07,1.22112323175e-07
21,12,-8.40090873036e-08,7.18937489252e-07
21,13,-2.43615759267e-07,-1.02741549459e-07
21,14,-2.23799650651e-07,2.92112164751e-07
21,15,-6.55158752324999e-07,4.91366970058e-07
21,16,1.14916174063e-06,7.59836944673e-08
21,17,7.11100835447e-07,3.66568167718e-07
21,18,-2.95026518052e-07,-3.10656172838e-07
21,19,2.33628497921e-06,4.07556450982e-07
21,20,-5.22057290751e-07,2.28280791517e-06
21,21,-4.89307013661e-07,3.77991923157e-07
22,0,-1.15338159018e-07,0.0
22,1,-3.22728017885e-08,3.5296044299e-07
22,2,-3.85409574369e-07,-9.13146628629999e-08
22,3,6.78122813355e-07,4.99912845526e-07
22,4,4.23348955362e-07,7.97306454e-08
22,5,1.8675268537e-07,-6.9640310432e-07
22,6,-2.05791046019e-07,8.45254493079e-08
22,7,4.11254595558e-07,4.54707214906e-07
22,8,1.54418773535e-07,-1.46432672206e-07
22,9,6.48541420661e-07,4.46687247259e-07
22,10,-2.99409972398e-07,5.2706215027e-07
22,11,1.10982681677e-07,-4.41703794126e-07
22,12,-2.22243734083e-07,-1.39720824272e-07
22,13,-5.28616674055e-07,6.83152449577e-08
22,14,-9.01709023312e-07,1.01099968723e-06
22,15,-8.8961052298e-08,-1.06360745355e-07
22,16,-5.05063376605e-07,1.8312488881e-07
22,17,-7.94589863336e-07,-2.86700868843e-07
22,18,8.18718926509e-07,5.26710425461e-07
22,19,-5.1653583517e-07,-1.11990529605e-07
22,20,1.3741672115e-07,-4.29508806589e-07
22,21,7.69001507347e-08,2.30055423518e-07
22,22,4.51541972981e-07,6.21593112341e-07
23,0,-8.73165363896e-08,0.0
23,1,1.09658254571e-07,-8.78285012065e-07
23,2,2.09807114018e-07,-6.35471893132e-08
23,3,-4.0638146053e-07,3.71647789115e-07
23,4,2.90535176154e-07,-6.44169918581e-07
23,5,-4.91180119782e-07,7.7656947419e-07
23,6,6.64897378828e-07,1.68432705057e-07
23,7,5.35518364968e-07,-8.10483674759e-07
23,8,4.27068557874e-07,-1.5598251738e-07
23,9,8.69968830297e-07,-3.34536520801e-08
23,10,-7.13923718329e-07,-1.88780615776e-07
23,11,4.07799070309e-08,1.97125788418e-07
23,12,-7.94544564489e-08,-6.95987075044e-07
23,13,-5.61352154783e-07,3.17324476425e-07
23,14,8.37566846798e-07,-4.46063484713e-07
23,15,2.12125330437e-07,3.26982008036e-07
23,16,-6.78594611062e-07,1.6132123392e-07
23,17,-3.17399209913e-07,-1.47643317018e-07
23,18,-8.30676625461e-09,3.31919499101e-07
23,19,-3.40650621264e-07,-3.98720529397e-07
23,20,3.01151088693e-07,8.07507941298e-07
23,21,-1.28137878508e-07,4.65251038492e-08
23,22,-1.2916293621e-06,-4.6227350245e-07
23,23,-1.0714627618e-06,2.36698334625e-07
24,0,-1.41135362182e-07,0.0
24,1,1.07478109387e-07,-1.6154413023e-07
24,2,6.69775798269e-07,4.20776572264e-07
24,3,6.60495101821e-08,-1.15113753618e-06
24,4,1.65938318199e-07,2.02102337246e-07
24,5,8.87918749060999e-08,6.82295990881e-08
24,6,-1.17125734815e-07,-1.07782594112e-07
24,7,2.44725603612e-07,3.41044465009e-08
24,8,4.21770297348e-07,3.56796799792e-07
24,9,-9.10897531528e-07,-2.84768416242e-07
24,10,-2.16711927829e-07,1.05673603661e-07
24,11,3.65762194871e-07,-2.30499428446e-08
24,12,1.14513789818e-06,-2.72767255523e-08
24,13,6.08997850711e-07,-1.66409557673e-07
24,14,6.24879446739e-07,-7.16657624971e-07
24,15,-1.41534800399e-07,4.63509383652e-07
24,16,3.2886095666e-07,-4.82717901678e-07
24,17,6.37568370051e-07,3.83700059239e-07
24,18,-1.03510730669e-06,-8.22476553065e-07
24,19,5.61436472148e-07,-4.81651902349e-07
24,20,-8.55781888593e-08,-2.56304028156e-07
24,21,-2.49036367841e-07,-1.21054240562e-07
24,22,-1.56835493165e-07,9.30710261379e-07
24,23,2.29590015918e-07,-5.59260110425e-07
24,24,9.03866024459e-07,-9.07219114097e-07
25,0,-1.44918815628e-07,0.0
25,1,5.09514453846e-08,5.17997192593e-07
25,2,-6.12805187011e-07,-1.96041732059e-07
25,3,5.62120552415e-07,-1.23227326552e-07
25,4,-7.94929177048e-07,1.17504915795e-07
25,5,4.11289720989e-07,7.17179518774e-07
25,6,-1.34682134306e-07,1.99199607241e-07
25,7,5.92766252018e-07,1.09905317167e-06
25,8,-1.0332013858e-06,1.07877261948e-06
25,9,-3.59919618211e-07,-4.73698107534e-08
25,10,4.35620680356e-07,9.42599458654e-07
25,11,-2.01867512259e-07,-3.04730905536e-07
25,12,-7.93253259202e-08,-2.83916575654e-07
25,13,3.73223679502e-07,2.06548434096e-07
25,14,-8.32951214673e-07,4.31320087407e-07
25,15,2.89618304608e-07,1.60530633727e-07
25,16,8.66573144951e-08,-6.78228621053e-07
25,17,-4.60491507679e-09,-2.98315167388e-07
25,18,-9.85148336185e-08,2.26087563974e-08
25,19,-8.55182080338e-07,-1.44264647925e-08
25,20,-2.31927678269e-07,-7.10768771573e-07
25,21,5.49330513176e-07,4.5580444025e-08
25,22,2.30107088235e-07,-7.22848215599e-07
25,23,9.59945382205e-07,-3.76370980207e-07
25,24,7.99733875662e-07,2.71483794704e-07
25,25,-2.94535301063e-08,5.53405746966e-07
26,0,2.15771281854e-08,0.0
26,1,-1.37793114143e-07,1.26343379723e-07
26,2,7.52838216323e-07,-1.06120886752e-07
26,3,1.55757744237e-07,7.99377546786e-07
26,4,2.33884938861e-07,1.36837608069e-07
26,5,3.73267476042e-07,-8.20301887277e-07
26,6,-5.44668379659e-07,-6.58155820033999e-08
26,7,-1.46610877162e-07,-3.67919444751e-07
26,8,-8.91261764932e-08,1.52563638104e-07
26,9,6.61805180830999e-08,6.23075813068e-07
26,10,-1.63788417038e-07,4.76661724194e-08
26,11,-2.66469265853e-07,1.31943064918e-07
26,12,-3.43129429986e-07,-8.93712787624e-07
26,13,2.34283453785e-07,5.96826079331e-07
26,14,-1.4759436923e-07,2.13431513385e-07
26,15,1.97234108107e-07,3.9797535945e-08
26,16,-1.71358769766e-07,1.84139917912e-07
26,17,-1.7438930887e-07,1.45652321146e-07
26,18,-8.71495426949e-09,2.39614198549e-07
26,19,-1.82108907392e-07,2.14569182004e-07
26,20,-1.09753961222e-07,6.03607505077e-07
26,21,-3.50036488856e-07,-1.02700131386e-07
26,22,-9.1695083893e-07,5.05346982502e-07
26,23,-2.76813608574e-07,7.73151408992e-08
26,24,-5.42585058044e-07,-1.57046398062e-07
26,25,9.74930268821e-08,-3.25514524732e-07
26,26,2.67879757663e-08,3.99087563222e-07
27,0,-9.09627701807e-07,0.0
27,1,6.7826888816e-07,8.04555195779e-08
27,2,2.81171508806e-08,-4.62786203952e-07
27,3,3.09581218542e-07,-2.99084025781e-08
27,4,-3.35737346079e-07,4.00833232662e-07
27,5,-4.63511544226e-07,7.13596855867e-08
27,6,-2.65843289131e-07,4.28871771949e-07
27,7,2.16222406493e-07,-3.21578807988e-07
27,8,5.20623182409e-08,-1.71148160058e-07
27,9,-4.44063331753e-07,-6.62221748297e-08
27,10,2.46195721075e-07,-5.05130461404e-07
27,11,1.15589258091e-07,-4.00207396174e-07
27,12,-1.81314478702e-07,-3.95345159667e-07
27,13,2.37861304428e-07,-5.94535641434e-08
27,14,5.33590643494e-07,-7.84138627042e-07
27,15,7.46634616830999e-08,2.33133567468e-07
27,16,5.24277570475e-08,9.29651071148e-08
27,17,1.66103929957e-07,9.51089813201e-07
27,18,-1.2566644278e-08,-7.37492227637e-07
27,19,1.32343933525e-07,-2.46161815269e-07
27,20,3.56962443914e-07,-3.54917676321e-07
27,21,2.3761401547e-07,-4.24259387181e-07
27,22,7.0928224903e-07,3.97542110462e-07
27,23,-1.79141295301e-08,-4.56262734945e-07
27,24,8.60959843275e-07,-4.45888499431e-07
27,25,-6.76840441376e-07,7.24175691173e-07
27,26,-4.57093497475e-07,-5.35789078132e-07
27,27,-4.0095055221e-07,-1.02812644684e-07
28,0,7.90152087821e-07,0.0
28,1,2.08297029234e-07,6.7014598727e-07
28,2,-1.11018091534e-07,6.86726993565e-07
28,3,-4.36626548124e-07,1.154997237e-07
28,4,-6.64281169658e-07,8.94293163335e-08
28,5,1.78890914646e-07,-9.54957295504999e-08
28,6,3.11698500541e-07,7.93904001837e-08
28,7,-2.90095325129e-07,2.38961678616e-07
28,8,-1.57793669075e-07,-8.11080967972999e-08
28,9,-2.27868194411e-07,8.3949789376e-08
28,10,-4.86997356946e-07,-6.39801992762e-07
28,11,-1.8442840364e-07,-2.14534714899e-07
28,12,3.28334906835e-07,-1.22022279317e-07
28,13,3.09940569203e-07,-4.43544860256e-07
28,14,3.19197520435e-07,-3.71419989091e-07
28,15,-6.22449784536e-07,3.39345152085e-07
28,16,-2.67680486634e-07,-6.47360689091e-07
28,17,-9.15585545315e-08,6.07905854731e-08
28,18,2.67701515742e-08,4.21501643026e-07
28,19,9.49450189075e-08,4.94460729961e-08
28,20,2.30841641378e-07,-4.41727805518e-07
28,21,-1.9027127081e-07,-2.44149766552e-07
28,22,-4.91271099504e-07,-8.46478359802e-08
28,23,-5.92501839218e-08,6.43463141043e-07
28,24,3.41878070031e-07,6.45604518375e-08
28,25,6.19834683469e-07,-1.82841661849e-07
28,26,4.2956378184e-07,9.41074881431e-07
28,27,-8.65872370367e-08,6.4439168022e-07
28,28,1.78277751567e-07,-2.31025103507e-07
29,0,-6.78456648873e-07,0.0
29,1,-6.01255393123e-08,-4.17156403288e-07
29,2,-1.65381472527e-07,-4.93254531272e-07
29,3,-1.92105669989e-07,1.69799187395e-07
29,4,-1.22611158135e-07,-3.99749346964e-08
29,5,1.06536261856e-07,8.79599456255e-08
29,6,-3.15449190268e-07,-1.19062550498e-07
29,7,-9.62519295291e-08,-4.5015266583e-07
29,8,4.96602894318e-07,-1.18300131093e-07
29,9,1.85439565014e-07,-5.62167233604e-07
29,10,3.40245551904e-07,1.55566196255e-07
29,11,-5.59084526175e-08,1.76923174337e-07
29,12,-2.50328075179e-07,-3.57339355747e-07
29,13,2.342444322e-07,4.21540119389e-07
29,14,4.80452224381e-08,9.49775469928e-07
29,15,-1.60973304164e-07,1.24230694528e-07
29,16,4.14859326338e-07,-7.99162883176999e-08
29,17,-3.22993102938e-07,-4.70603832658e-07
29,18,2.0299832906e-08,-1.75020800896e-07
29,19,-1.67888205466e-07,1.44422416227e-08
29,20,-2.90282110109e-07,2.55229944117e-07
29,21,1.09503076056e-08,1.24689756513e-07
29,22,-3.31573049173e-07,-1.20685426997e-07
29,23,2.20553189643e-07,3.06588848707e-07
29,24,1.86318542727e-07,-1.63994462073e-07
29,25,-5.77002051962e-08,-3.24796730592e-08
29,26,2.78304435382e-08,-6.80447399054e-07
29,27,2.00120130089e-08,-9.55349856410999e-08
29,28,-2.73745436201e-07,1.26105240164e-07
29,29,1.04626959495e-07,5.72406762193e-08
30,0,1.32478707616e-07,0.0
30,1,-1.42841079869e-08,6.85407615489e-08
30,2,-3.31498068891e-07,-3.3586195192e-07
30,3,-3.96099287906e-07,2.5836049122e-07
30,4,3.66005580089e-08,-7.50436188564999e-08
30,5,-6.97246175695e-08,-2.44684463261e-07
30,6,1.79204502433e-08,2.78054606061e-07
30,7,-1.02909150347e-07,-3.3519835957e-07
30,8,-3.14583286558e-07,-3.60222524354e-07
30,9,-2.71811553021e-07,-2.88797593295e-08
30,10,-3.12026951083e-07,-7.47931120216e-08
30,11,1.54754300172e-07,-1.3720502798e-07
30,12,-1.73777625047e-07,4.36278576045e-07
30,13,-1.23434553954e-07,3.76830427062e-07
30,14,5.29721359184e-07,-1.8731479039e-07
30,15,-4.42311376405e-07,-6.89118264852e-08
30,16,2.24806878681e-07,-2.75829015112e-07
30,17,3.06984915579e-07,3.44774820909e-07
30,18,1.33994018673e-07,1.20112017571e-07
30,19,-3.88570292137e-07,1.44978210254e-07
30,20,4.10234220539e-08,3.69807314132e-08
30,21,3.10264728492e-09,1.42980079812e-07
30,22,2.08207211801e-07,5.97647858677e-07
30,23,-3.34459396422e-07,-9.56124147683e-08
30,24,-1.41627252239e-07,3.46520523468e-08
30,25,-8.44198915155e-08,2.10464325133e-07
30,26,-8.08591354631e-08,-2.98907827057e-08
30,27,8.13021899006999e-08,4.88657726023e-07
30,28,-1.06833663438e-07,-1.56665918226e-07
30,29,3.78055171258e-07,7.67205095212e-08
30,30,-2.60050936787e-07,8.41225529609e-07
31,0,7.52644549272e-07,0.0
31,1,5.54346932659e-08,-4.40534725191e-07
31,2,-1.82039332109e-07,1.77059246262e-07
31,3,8.99924430267e-08,-4.41699965156e-07
31,4,4.17397135556e-07,1.27457293949e-07
31,5,-5.3278165e-07,-2.60037551717e-07
31,6,4.17419053334e-07,6.38822042769e-08
31,7,3.74096525383e-07,-2.48555247989e-07
31,8,3.78908610964e-07,-1.55944024933e-07
31,9,-4.65352780218e-07,8.84790013612e-09
31,10,6.14122006663e-07,-2.56181805536e-07
31,11,3.31501486591e-07,3.97757328784e-07
31,12,-4.04522141898e-08,3.2187581127e-07
31,13,1.77830669486e-07,2.09834944072e-07
31,14,6.84069045072e-08,-8.35891739679e-08
31,15,-3.76193240711e-07,-5.28528060504e-08
31,16,1.9428719255e-07,-8.62403669328e-09
31,17,-1.69400252095e-07,-8.44867722199e-08
31,18,2.02750388184e-07,-3.10231569412e-07
31,19,2.59623183087e-07,-5.28930208577e-08
31,20,1.31931903541e-07,-1.71899988484e-07
31,21,-4.38920546502e-07,-2.48171688543e-07
31,22,1.46580874492e-07,-1.78801102516e-07
31,23,6.96619821712e-07,3.89051428325e-07
31,24,2.89300408149e-08,-9.0221392286e-08
31,25,-2.27640181166e-07,-5.83067156973e-08
31,26,-5.07720925619e-08,-2.2746663741e-07
31,27,2.76029627611e-07,-4.94411166561e-08
31,28,-4.33126023647e-08,-2.54647805932e-07
31,29,5.325122484e-07,-1.97094499259e-07
31,30,-2.03142714711e-07,-7.1931368411e-08
31,31,1.92919474263e-07,-1.75506590439e-07
32,0,-2.28408204378e-07,0.0
32,1,-3.94469106058e-07,2.92311761713e-07
32,2,-6.63757777812999e-07,5.89072467874e-08
32,3,2.12948519152e-07,-4.48606435105e-07
32,4,-1.30283446137e-07,-1.14591514691e-07
32,5,-2.31643536312e-07,-4.08031439193e-07
32,6,2.68170540647e-07,-2.90652144577e-07
32,7,-2.21656868344e-07,-3.95359179066e-07
32,8,7.11665095023e-08,1.71053906211e-07
32,9,-1.71009543165e-07,2.41648204896e-07
32,10,1.19189293095e-07,1.79761376923e-08
32,11,1.99143677742e-07,-6.7707099281e-08
32,12,1.89551776605e-07,1.38434605867e-07
32,13,-3.8081254588e-07,-2.55070477029e-07
32,14,3.34123436751e-07,-1.56860723835e-07
32,15,-2.65832020343e-07,4.27158593409e-07
32,16,-1.21226583447e-07,4.86262255151e-08
32,17,-6.23624876885e-07,-4.02918446679e-07
32,18,4.47853739053e-07,2.32290204229e-07
32,19,9.26436804979999e-08,1.0589029543e-07
32,20,-1.21231184913e-08,-4.88930426913e-07
32,21,3.56939184995e-07,1.02295044244e-07
32,22,-3.62909503968e-07,2.14225115233e-07
32,23,1.67530150431e-07,-3.73491556278e-08
32,24,3.49749465148e-07,3.24412672231e-07
32,25,2.61646334987e-08,4.71118517979e-07
32,26,2.54545823529e-07,-8.95636104685e-08
